customerid,loanno,Month,Loan Amount,EMI Amount,Interest Rate (%),Repayment Period (Months),Credit Score,Credit History (Years),Outstanding Balance Amount,Bank Statement,payment
Cus0873,Loan0005,December,237098.71,11372.8,6.34,58,655,20,149874.26,"Transactions: 5, Deposits: 91969.84, Withdrawals: 79947.61",1
Cus0873,Loan0010,January,467592.84,8740.89,12.7,16,813,20,327578.66,"Transactions: 6, Deposits: 39040.41, Withdrawals: 89252.62",1
Cus0873,Loan0010,February,467592.84,8740.89,12.7,16,813,20,327578.66,"Transactions: 6, Deposits: 39040.41, Withdrawals: 89252.62",1
Cus0873,Loan0010,March,467592.84,8740.89,12.7,16,813,20,327578.66,"Transactions: 6, Deposits: 39040.41, Withdrawals: 89252.62",1
Cus0873,Loan0010,April,467592.84,8740.89,12.7,16,813,20,327578.66,"Transactions: 6, Deposits: 39040.41, Withdrawals: 89252.62",1
Cus0873,Loan0010,May,467592.84,8740.89,12.7,16,813,20,327578.66,"Transactions: 6, Deposits: 39040.41, Withdrawals: 89252.62",1
Cus0873,Loan0010,June,467592.84,8740.89,12.7,16,813,20,327578.66,"Transactions: 6, Deposits: 39040.41, Withdrawals: 89252.62",1
Cus0873,Loan0010,July,467592.84,8740.89,12.7,16,813,20,327578.66,"Transactions: 6, Deposits: 39040.41, Withdrawals: 89252.62",1
Cus0873,Loan0010,August,467592.84,8740.89,12.7,16,813,20,327578.66,"Transactions: 6, Deposits: 39040.41, Withdrawals: 89252.62",1
Cus0873,Loan0010,September,467592.84,8740.89,12.7,16,813,20,327578.66,"Transactions: 6, Deposits: 39040.41, Withdrawals: 89252.62",1
Cus0873,Loan0010,October,467592.84,8740.89,12.7,16,813,20,327578.66,"Transactions: 6, Deposits: 39040.41, Withdrawals: 89252.62",1
Cus0873,Loan0010,November,467592.84,8740.89,12.7,16,813,20,327578.66,"Transactions: 6, Deposits: 39040.41, Withdrawals: 89252.62",1
Cus0873,Loan0010,December,467592.84,8740.89,12.7,16,813,20,327578.66,"Transactions: 6, Deposits: 39040.41, Withdrawals: 89252.62",1
Cus0874,Loan0002,January,460293.89,14286.21,13.86,18,809,6,325275.15,"Transactions: 13, Deposits: 82998.83, Withdrawals: 20936.29",0
Cus0874,Loan0002,February,460293.89,14286.21,13.86,18,809,6,325275.15,"Transactions: 13, Deposits: 82998.83, Withdrawals: 20936.29",1
Cus0874,Loan0002,March,460293.89,14286.21,13.86,18,809,6,325275.15,"Transactions: 13, Deposits: 82998.83, Withdrawals: 20936.29",1
Cus0874,Loan0002,April,460293.89,14286.21,13.86,18,809,6,325275.15,"Transactions: 13, Deposits: 82998.83, Withdrawals: 20936.29",1
Cus0874,Loan0002,May,460293.89,14286.21,13.86,18,809,6,325275.15,"Transactions: 13, Deposits: 82998.83, Withdrawals: 20936.29",1
Cus0874,Loan0002,June,460293.89,14286.21,13.86,18,809,6,325275.15,"Transactions: 13, Deposits: 82998.83, Withdrawals: 20936.29",1
Cus0874,Loan0002,July,460293.89,14286.21,13.86,18,809,6,325275.15,"Transactions: 13, Deposits: 82998.83, Withdrawals: 20936.29",1
Cus0874,Loan0002,August,460293.89,14286.21,13.86,18,809,6,325275.15,"Transactions: 13, Deposits: 82998.83, Withdrawals: 20936.29",1
Cus0874,Loan0002,September,460293.89,14286.21,13.86,18,809,6,325275.15,"Transactions: 13, Deposits: 82998.83, Withdrawals: 20936.29",1
Cus0874,Loan0002,October,460293.89,14286.21,13.86,18,809,6,325275.15,"Transactions: 13, Deposits: 82998.83, Withdrawals: 20936.29",1
Cus0874,Loan0002,November,460293.89,14286.21,13.86,18,809,6,325275.15,"Transactions: 13, Deposits: 82998.83, Withdrawals: 20936.29",1
Cus0874,Loan0002,December,460293.89,14286.21,13.86,18,809,6,325275.15,"Transactions: 13, Deposits: 82998.83, Withdrawals: 20936.29",1
Cus0874,Loan0005,January,362600.0,9632.9,10.18,34,666,4,299077.78,"Transactions: 24, Deposits: 79530.43, Withdrawals: 32652.02",1
Cus0874,Loan0005,February,362600.0,9632.9,10.18,34,666,4,299077.78,"Transactions: 24, Deposits: 79530.43, Withdrawals: 32652.02",1
Cus0874,Loan0005,March,362600.0,9632.9,10.18,34,666,4,299077.78,"Transactions: 24, Deposits: 79530.43, Withdrawals: 32652.02",1
Cus0874,Loan0005,April,362600.0,9632.9,10.18,34,666,4,299077.78,"Transactions: 24, Deposits: 79530.43, Withdrawals: 32652.02",1
Cus0874,Loan0005,May,362600.0,9632.9,10.18,34,666,4,299077.78,"Transactions: 24, Deposits: 79530.43, Withdrawals: 32652.02",1
Cus0874,Loan0005,June,362600.0,9632.9,10.18,34,666,4,299077.78,"Transactions: 24, Deposits: 79530.43, Withdrawals: 32652.02",1
Cus0874,Loan0005,July,362600.0,9632.9,10.18,34,666,4,299077.78,"Transactions: 24, Deposits: 79530.43, Withdrawals: 32652.02",1
Cus0874,Loan0005,August,362600.0,9632.9,10.18,34,666,4,299077.78,"Transactions: 24, Deposits: 79530.43, Withdrawals: 32652.02",1
Cus0874,Loan0005,September,362600.0,9632.9,10.18,34,666,4,299077.78,"Transactions: 24, Deposits: 79530.43, Withdrawals: 32652.02",1
Cus0874,Loan0005,October,362600.0,9632.9,10.18,34,666,4,299077.78,"Transactions: 24, Deposits: 79530.43, Withdrawals: 32652.02",1
Cus0874,Loan0005,November,362600.0,9632.9,10.18,34,666,4,299077.78,"Transactions: 24, Deposits: 79530.43, Withdrawals: 32652.02",1
Cus0874,Loan0005,December,362600.0,9632.9,10.18,34,666,4,299077.78,"Transactions: 24, Deposits: 79530.43, Withdrawals: 32652.02",0
Cus0874,Loan0008,January,270126.25,10197.66,5.61,15,754,8,2343.87,"Transactions: 25, Deposits: 82088.18, Withdrawals: 63803.42",1
Cus0874,Loan0008,February,270126.25,10197.66,5.61,15,754,8,2343.87,"Transactions: 25, Deposits: 82088.18, Withdrawals: 63803.42",1
Cus0874,Loan0008,March,270126.25,10197.66,5.61,15,754,8,2343.87,"Transactions: 25, Deposits: 82088.18, Withdrawals: 63803.42",1
Cus0874,Loan0008,April,270126.25,10197.66,5.61,15,754,8,2343.87,"Transactions: 25, Deposits: 82088.18, Withdrawals: 63803.42",1
Cus0874,Loan0008,May,270126.25,10197.66,5.61,15,754,8,2343.87,"Transactions: 25, Deposits: 82088.18, Withdrawals: 63803.42",1
Cus0874,Loan0008,June,270126.25,10197.66,5.61,15,754,8,2343.87,"Transactions: 25, Deposits: 82088.18, Withdrawals: 63803.42",1
Cus0874,Loan0008,July,270126.25,10197.66,5.61,15,754,8,2343.87,"Transactions: 25, Deposits: 82088.18, Withdrawals: 63803.42",1
Cus0874,Loan0008,August,270126.25,10197.66,5.61,15,754,8,2343.87,"Transactions: 25, Deposits: 82088.18, Withdrawals: 63803.42",1
Cus0874,Loan0008,September,270126.25,10197.66,5.61,15,754,8,2343.87,"Transactions: 25, Deposits: 82088.18, Withdrawals: 63803.42",1
Cus0874,Loan0008,October,270126.25,10197.66,5.61,15,754,8,2343.87,"Transactions: 25, Deposits: 82088.18, Withdrawals: 63803.42",1
Cus0874,Loan0008,November,270126.25,10197.66,5.61,15,754,8,2343.87,"Transactions: 25, Deposits: 82088.18, Withdrawals: 63803.42",0
Cus0874,Loan0008,December,270126.25,10197.66,5.61,15,754,8,2343.87,"Transactions: 25, Deposits: 82088.18, Withdrawals: 63803.42",1
Cus0875,Loan0009,January,395183.65,11000.54,10.94,35,825,19,212758.71,"Transactions: 5, Deposits: 66667.4, Withdrawals: 92319.98",1
Cus0875,Loan0009,February,395183.65,11000.54,10.94,35,825,19,212758.71,"Transactions: 5, Deposits: 66667.4, Withdrawals: 92319.98",1
Cus0875,Loan0009,March,395183.65,11000.54,10.94,35,825,19,212758.71,"Transactions: 5, Deposits: 66667.4, Withdrawals: 92319.98",0
Cus0875,Loan0009,April,395183.65,11000.54,10.94,35,825,19,212758.71,"Transactions: 5, Deposits: 66667.4, Withdrawals: 92319.98",0
Cus0875,Loan0009,May,395183.65,11000.54,10.94,35,825,19,212758.71,"Transactions: 5, Deposits: 66667.4, Withdrawals: 92319.98",1
Cus0875,Loan0009,June,395183.65,11000.54,10.94,35,825,19,212758.71,"Transactions: 5, Deposits: 66667.4, Withdrawals: 92319.98",1
Cus0875,Loan0009,July,395183.65,11000.54,10.94,35,825,19,212758.71,"Transactions: 5, Deposits: 66667.4, Withdrawals: 92319.98",1
Cus0875,Loan0009,August,395183.65,11000.54,10.94,35,825,19,212758.71,"Transactions: 5, Deposits: 66667.4, Withdrawals: 92319.98",1
Cus0875,Loan0009,September,395183.65,11000.54,10.94,35,825,19,212758.71,"Transactions: 5, Deposits: 66667.4, Withdrawals: 92319.98",1
Cus0875,Loan0009,October,395183.65,11000.54,10.94,35,825,19,212758.71,"Transactions: 5, Deposits: 66667.4, Withdrawals: 92319.98",1
Cus0875,Loan0009,November,395183.65,11000.54,10.94,35,825,19,212758.71,"Transactions: 5, Deposits: 66667.4, Withdrawals: 92319.98",1
Cus0875,Loan0009,December,395183.65,11000.54,10.94,35,825,19,212758.71,"Transactions: 5, Deposits: 66667.4, Withdrawals: 92319.98",1
Cus0875,Loan0006,January,209633.13,14896.9,10.34,23,779,4,96620.38,"Transactions: 21, Deposits: 79875.98, Withdrawals: 26936.42",1
Cus0875,Loan0006,February,209633.13,14896.9,10.34,23,779,4,96620.38,"Transactions: 21, Deposits: 79875.98, Withdrawals: 26936.42",1
Cus0875,Loan0006,March,209633.13,14896.9,10.34,23,779,4,96620.38,"Transactions: 21, Deposits: 79875.98, Withdrawals: 26936.42",1
Cus0875,Loan0006,April,209633.13,14896.9,10.34,23,779,4,96620.38,"Transactions: 21, Deposits: 79875.98, Withdrawals: 26936.42",0
Cus0875,Loan0006,May,209633.13,14896.9,10.34,23,779,4,96620.38,"Transactions: 21, Deposits: 79875.98, Withdrawals: 26936.42",1
Cus0875,Loan0006,June,209633.13,14896.9,10.34,23,779,4,96620.38,"Transactions: 21, Deposits: 79875.98, Withdrawals: 26936.42",0
Cus0875,Loan0006,July,209633.13,14896.9,10.34,23,779,4,96620.38,"Transactions: 21, Deposits: 79875.98, Withdrawals: 26936.42",1
Cus0875,Loan0006,August,209633.13,14896.9,10.34,23,779,4,96620.38,"Transactions: 21, Deposits: 79875.98, Withdrawals: 26936.42",1
Cus0875,Loan0006,September,209633.13,14896.9,10.34,23,779,4,96620.38,"Transactions: 21, Deposits: 79875.98, Withdrawals: 26936.42",1
Cus0875,Loan0006,October,209633.13,14896.9,10.34,23,779,4,96620.38,"Transactions: 21, Deposits: 79875.98, Withdrawals: 26936.42",1
Cus0875,Loan0006,November,209633.13,14896.9,10.34,23,779,4,96620.38,"Transactions: 21, Deposits: 79875.98, Withdrawals: 26936.42",1
Cus0875,Loan0006,December,209633.13,14896.9,10.34,23,779,4,96620.38,"Transactions: 21, Deposits: 79875.98, Withdrawals: 26936.42",1
Cus0875,Loan0001,January,395255.14,13323.04,4.12,37,730,3,26301.29,"Transactions: 7, Deposits: 29421.34, Withdrawals: 65953.0",0
Cus0875,Loan0001,February,395255.14,13323.04,4.12,37,730,3,26301.29,"Transactions: 7, Deposits: 29421.34, Withdrawals: 65953.0",1
Cus0875,Loan0001,March,395255.14,13323.04,4.12,37,730,3,26301.29,"Transactions: 7, Deposits: 29421.34, Withdrawals: 65953.0",1
Cus0875,Loan0001,April,395255.14,13323.04,4.12,37,730,3,26301.29,"Transactions: 7, Deposits: 29421.34, Withdrawals: 65953.0",1
Cus0875,Loan0001,May,395255.14,13323.04,4.12,37,730,3,26301.29,"Transactions: 7, Deposits: 29421.34, Withdrawals: 65953.0",1
Cus0875,Loan0001,June,395255.14,13323.04,4.12,37,730,3,26301.29,"Transactions: 7, Deposits: 29421.34, Withdrawals: 65953.0",1
Cus0875,Loan0001,July,395255.14,13323.04,4.12,37,730,3,26301.29,"Transactions: 7, Deposits: 29421.34, Withdrawals: 65953.0",1
Cus0875,Loan0001,August,395255.14,13323.04,4.12,37,730,3,26301.29,"Transactions: 7, Deposits: 29421.34, Withdrawals: 65953.0",1
Cus0875,Loan0001,September,395255.14,13323.04,4.12,37,730,3,26301.29,"Transactions: 7, Deposits: 29421.34, Withdrawals: 65953.0",1
Cus0875,Loan0001,October,395255.14,13323.04,4.12,37,730,3,26301.29,"Transactions: 7, Deposits: 29421.34, Withdrawals: 65953.0",1
Cus0875,Loan0001,November,395255.14,13323.04,4.12,37,730,3,26301.29,"Transactions: 7, Deposits: 29421.34, Withdrawals: 65953.0",1
Cus0875,Loan0001,December,395255.14,13323.04,4.12,37,730,3,26301.29,"Transactions: 7, Deposits: 29421.34, Withdrawals: 65953.0",1
Cus0876,Loan0004,January,208634.86,12846.87,4.45,54,657,10,203339.91,"Transactions: 23, Deposits: 92789.35, Withdrawals: 37506.69",1
Cus0876,Loan0004,February,208634.86,12846.87,4.45,54,657,10,203339.91,"Transactions: 23, Deposits: 92789.35, Withdrawals: 37506.69",0
Cus0876,Loan0004,March,208634.86,12846.87,4.45,54,657,10,203339.91,"Transactions: 23, Deposits: 92789.35, Withdrawals: 37506.69",1
Cus0876,Loan0004,April,208634.86,12846.87,4.45,54,657,10,203339.91,"Transactions: 23, Deposits: 92789.35, Withdrawals: 37506.69",1
Cus0876,Loan0004,May,208634.86,12846.87,4.45,54,657,10,203339.91,"Transactions: 23, Deposits: 92789.35, Withdrawals: 37506.69",0
Cus0876,Loan0004,June,208634.86,12846.87,4.45,54,657,10,203339.91,"Transactions: 23, Deposits: 92789.35, Withdrawals: 37506.69",1
Cus0876,Loan0004,July,208634.86,12846.87,4.45,54,657,10,203339.91,"Transactions: 23, Deposits: 92789.35, Withdrawals: 37506.69",1
Cus0876,Loan0004,August,208634.86,12846.87,4.45,54,657,10,203339.91,"Transactions: 23, Deposits: 92789.35, Withdrawals: 37506.69",1
Cus0876,Loan0004,September,208634.86,12846.87,4.45,54,657,10,203339.91,"Transactions: 23, Deposits: 92789.35, Withdrawals: 37506.69",1
Cus0876,Loan0004,October,208634.86,12846.87,4.45,54,657,10,203339.91,"Transactions: 23, Deposits: 92789.35, Withdrawals: 37506.69",1
Cus0876,Loan0004,November,208634.86,12846.87,4.45,54,657,10,203339.91,"Transactions: 23, Deposits: 92789.35, Withdrawals: 37506.69",1
Cus0876,Loan0004,December,208634.86,12846.87,4.45,54,657,10,203339.91,"Transactions: 23, Deposits: 92789.35, Withdrawals: 37506.69",1
Cus0876,Loan0007,January,395136.87,12524.38,11.82,29,624,20,207530.06,"Transactions: 26, Deposits: 85553.73, Withdrawals: 30658.07",1
Cus0876,Loan0007,February,395136.87,12524.38,11.82,29,624,20,207530.06,"Transactions: 26, Deposits: 85553.73, Withdrawals: 30658.07",1
Cus0876,Loan0007,March,395136.87,12524.38,11.82,29,624,20,207530.06,"Transactions: 26, Deposits: 85553.73, Withdrawals: 30658.07",1
Cus0876,Loan0007,April,395136.87,12524.38,11.82,29,624,20,207530.06,"Transactions: 26, Deposits: 85553.73, Withdrawals: 30658.07",1
Cus0876,Loan0007,May,395136.87,12524.38,11.82,29,624,20,207530.06,"Transactions: 26, Deposits: 85553.73, Withdrawals: 30658.07",1
Cus0876,Loan0007,June,395136.87,12524.38,11.82,29,624,20,207530.06,"Transactions: 26, Deposits: 85553.73, Withdrawals: 30658.07",1
Cus0876,Loan0007,July,395136.87,12524.38,11.82,29,624,20,207530.06,"Transactions: 26, Deposits: 85553.73, Withdrawals: 30658.07",1
Cus0876,Loan0007,August,395136.87,12524.38,11.82,29,624,20,207530.06,"Transactions: 26, Deposits: 85553.73, Withdrawals: 30658.07",1
Cus0876,Loan0007,September,395136.87,12524.38,11.82,29,624,20,207530.06,"Transactions: 26, Deposits: 85553.73, Withdrawals: 30658.07",1
Cus0876,Loan0007,October,395136.87,12524.38,11.82,29,624,20,207530.06,"Transactions: 26, Deposits: 85553.73, Withdrawals: 30658.07",1
Cus0876,Loan0007,November,395136.87,12524.38,11.82,29,624,20,207530.06,"Transactions: 26, Deposits: 85553.73, Withdrawals: 30658.07",1
Cus0876,Loan0007,December,395136.87,12524.38,11.82,29,624,20,207530.06,"Transactions: 26, Deposits: 85553.73, Withdrawals: 30658.07",1
Cus0876,Loan0008,January,442813.43,10882.56,13.95,23,787,8,192127.67,"Transactions: 10, Deposits: 91160.87, Withdrawals: 18473.01",1
Cus0876,Loan0008,February,442813.43,10882.56,13.95,23,787,8,192127.67,"Transactions: 10, Deposits: 91160.87, Withdrawals: 18473.01",1
Cus0876,Loan0008,March,442813.43,10882.56,13.95,23,787,8,192127.67,"Transactions: 10, Deposits: 91160.87, Withdrawals: 18473.01",1
Cus0876,Loan0008,April,442813.43,10882.56,13.95,23,787,8,192127.67,"Transactions: 10, Deposits: 91160.87, Withdrawals: 18473.01",1
Cus0876,Loan0008,May,442813.43,10882.56,13.95,23,787,8,192127.67,"Transactions: 10, Deposits: 91160.87, Withdrawals: 18473.01",1
Cus0876,Loan0008,June,442813.43,10882.56,13.95,23,787,8,192127.67,"Transactions: 10, Deposits: 91160.87, Withdrawals: 18473.01",1
Cus0876,Loan0008,July,442813.43,10882.56,13.95,23,787,8,192127.67,"Transactions: 10, Deposits: 91160.87, Withdrawals: 18473.01",1
Cus0876,Loan0008,August,442813.43,10882.56,13.95,23,787,8,192127.67,"Transactions: 10, Deposits: 91160.87, Withdrawals: 18473.01",1
Cus0876,Loan0008,September,442813.43,10882.56,13.95,23,787,8,192127.67,"Transactions: 10, Deposits: 91160.87, Withdrawals: 18473.01",1
Cus0876,Loan0008,October,442813.43,10882.56,13.95,23,787,8,192127.67,"Transactions: 10, Deposits: 91160.87, Withdrawals: 18473.01",0
Cus0876,Loan0008,November,442813.43,10882.56,13.95,23,787,8,192127.67,"Transactions: 10, Deposits: 91160.87, Withdrawals: 18473.01",1
Cus0876,Loan0008,December,442813.43,10882.56,13.95,23,787,8,192127.67,"Transactions: 10, Deposits: 91160.87, Withdrawals: 18473.01",1
Cus0877,Loan0009,January,287056.78,9177.37,12.13,47,823,9,44580.3,"Transactions: 22, Deposits: 12773.56, Withdrawals: 72381.45",1
Cus0877,Loan0009,February,287056.78,9177.37,12.13,47,823,9,44580.3,"Transactions: 22, Deposits: 12773.56, Withdrawals: 72381.45",1
Cus0877,Loan0009,March,287056.78,9177.37,12.13,47,823,9,44580.3,"Transactions: 22, Deposits: 12773.56, Withdrawals: 72381.45",1
Cus0877,Loan0009,April,287056.78,9177.37,12.13,47,823,9,44580.3,"Transactions: 22, Deposits: 12773.56, Withdrawals: 72381.45",1
Cus0877,Loan0009,May,287056.78,9177.37,12.13,47,823,9,44580.3,"Transactions: 22, Deposits: 12773.56, Withdrawals: 72381.45",1
Cus0877,Loan0009,June,287056.78,9177.37,12.13,47,823,9,44580.3,"Transactions: 22, Deposits: 12773.56, Withdrawals: 72381.45",1
Cus0877,Loan0009,July,287056.78,9177.37,12.13,47,823,9,44580.3,"Transactions: 22, Deposits: 12773.56, Withdrawals: 72381.45",1
Cus0877,Loan0009,August,287056.78,9177.37,12.13,47,823,9,44580.3,"Transactions: 22, Deposits: 12773.56, Withdrawals: 72381.45",0
Cus0877,Loan0009,September,287056.78,9177.37,12.13,47,823,9,44580.3,"Transactions: 22, Deposits: 12773.56, Withdrawals: 72381.45",1
Cus0877,Loan0009,October,287056.78,9177.37,12.13,47,823,9,44580.3,"Transactions: 22, Deposits: 12773.56, Withdrawals: 72381.45",1
Cus0877,Loan0009,November,287056.78,9177.37,12.13,47,823,9,44580.3,"Transactions: 22, Deposits: 12773.56, Withdrawals: 72381.45",1
Cus0877,Loan0009,December,287056.78,9177.37,12.13,47,823,9,44580.3,"Transactions: 22, Deposits: 12773.56, Withdrawals: 72381.45",1
Cus0877,Loan0002,January,273395.22,13857.49,7.41,56,753,10,120080.17,"Transactions: 12, Deposits: 73139.66, Withdrawals: 94418.19",1
Cus0877,Loan0002,February,273395.22,13857.49,7.41,56,753,10,120080.17,"Transactions: 12, Deposits: 73139.66, Withdrawals: 94418.19",1
Cus0877,Loan0002,March,273395.22,13857.49,7.41,56,753,10,120080.17,"Transactions: 12, Deposits: 73139.66, Withdrawals: 94418.19",1
Cus0877,Loan0002,April,273395.22,13857.49,7.41,56,753,10,120080.17,"Transactions: 12, Deposits: 73139.66, Withdrawals: 94418.19",1
Cus0877,Loan0002,May,273395.22,13857.49,7.41,56,753,10,120080.17,"Transactions: 12, Deposits: 73139.66, Withdrawals: 94418.19",1
Cus0877,Loan0002,June,273395.22,13857.49,7.41,56,753,10,120080.17,"Transactions: 12, Deposits: 73139.66, Withdrawals: 94418.19",1
Cus0877,Loan0002,July,273395.22,13857.49,7.41,56,753,10,120080.17,"Transactions: 12, Deposits: 73139.66, Withdrawals: 94418.19",1
Cus0877,Loan0002,August,273395.22,13857.49,7.41,56,753,10,120080.17,"Transactions: 12, Deposits: 73139.66, Withdrawals: 94418.19",1
Cus0877,Loan0002,September,273395.22,13857.49,7.41,56,753,10,120080.17,"Transactions: 12, Deposits: 73139.66, Withdrawals: 94418.19",1
Cus0877,Loan0002,October,273395.22,13857.49,7.41,56,753,10,120080.17,"Transactions: 12, Deposits: 73139.66, Withdrawals: 94418.19",1
Cus0877,Loan0002,November,273395.22,13857.49,7.41,56,753,10,120080.17,"Transactions: 12, Deposits: 73139.66, Withdrawals: 94418.19",1
Cus0877,Loan0002,December,273395.22,13857.49,7.41,56,753,10,120080.17,"Transactions: 12, Deposits: 73139.66, Withdrawals: 94418.19",1
Cus0877,Loan0005,January,235404.6,13150.87,8.11,16,850,11,98052.71,"Transactions: 9, Deposits: 10725.79, Withdrawals: 82243.59",1
Cus0877,Loan0005,February,235404.6,13150.87,8.11,16,850,11,98052.71,"Transactions: 9, Deposits: 10725.79, Withdrawals: 82243.59",1
Cus0877,Loan0005,March,235404.6,13150.87,8.11,16,850,11,98052.71,"Transactions: 9, Deposits: 10725.79, Withdrawals: 82243.59",1
Cus0877,Loan0005,April,235404.6,13150.87,8.11,16,850,11,98052.71,"Transactions: 9, Deposits: 10725.79, Withdrawals: 82243.59",1
Cus0877,Loan0005,May,235404.6,13150.87,8.11,16,850,11,98052.71,"Transactions: 9, Deposits: 10725.79, Withdrawals: 82243.59",0
Cus0877,Loan0005,June,235404.6,13150.87,8.11,16,850,11,98052.71,"Transactions: 9, Deposits: 10725.79, Withdrawals: 82243.59",1
Cus0877,Loan0005,July,235404.6,13150.87,8.11,16,850,11,98052.71,"Transactions: 9, Deposits: 10725.79, Withdrawals: 82243.59",1
Cus0877,Loan0005,August,235404.6,13150.87,8.11,16,850,11,98052.71,"Transactions: 9, Deposits: 10725.79, Withdrawals: 82243.59",1
Cus0877,Loan0005,September,235404.6,13150.87,8.11,16,850,11,98052.71,"Transactions: 9, Deposits: 10725.79, Withdrawals: 82243.59",0
Cus0877,Loan0005,October,235404.6,13150.87,8.11,16,850,11,98052.71,"Transactions: 9, Deposits: 10725.79, Withdrawals: 82243.59",1
Cus0877,Loan0005,November,235404.6,13150.87,8.11,16,850,11,98052.71,"Transactions: 9, Deposits: 10725.79, Withdrawals: 82243.59",1
